aa,sced,cplx,site,resl,acap,etat,rely,data,prec,pmat,aexp,flex,pcon,tool,time,stor,docu,b,plex,pcap,kloc,ltex,pr,ruse,team,pvol,$>effort,$>months,$>defects,$>risk
3.4271737247,1.90812170412,1.30271020979,3.12628959178,1.22553860354,4.68791298905,1.75179510632,3.67095493161,2.72777604299,2.35272871851,2.02795738203,4.56028942384,3.51740632283,2.6620169146,4.10389777198,3.94543808738,3.16776113313,1.8815180319,6.83461432261,3.92240410478,4.26321296804,116.788405334,1.95427803054,4.20936670948,5.19900164742,4.25079371467,2.53865632427,248.447129106,14.3906912087,1879.61157718,3.21715817694
4.97848084909,2.71881702141,1.58753289501,1.84666035899,1.61105519232,4.34033674718,3.18049497979,2.54391796002,2.83820987581,1.37825317567,1.47730693245,1.44462692281,2.08606274192,4.56354583258,2.18613253639,5.26619834229,3.78817031834,2.84406727514,5.0447194942,1.0651432236,4.89240827537,11.023714778,3.80786127989,1.68411235463,3.75418542294,4.73775177442,3.24376358326,58.1610348375,10.9442664571,740.835683328,4.55764075067
5.65593225185,4.07614566139,2.44562637824,1.18445397079,4.2354604027,2.50378541764,2.49099001215,4.72420128154,3.81055440498,4.66081430195,2.58003804331,3.17599255651,3.78180518623,3.95140376684,4.45780078704,5.96641593037,5.05654216583,1.1270456312,6.34921784755,4.55045381403,3.37123056613,877.45368107,2.23673783469,4.48266675267,3.49827039509,3.61299187948,2.69060617938,2138.60212355,48.9649718711,6197.00290313,0.0
4.53443283042,3.89443965023,5.46698820392,3.65069712724,4.68196615759,3.07443067145,5.00061465869,4.66998099222,4.56748119158,4.89164549142,4.18586618905,1.79057350374,2.70924507801,4.89477967191,4.20777648916,4.0268706051,3.51548277002,4.92109660364,3.85130752388,3.10471998876,1.33337120433,366.104639845,3.54105417858,3.29790310929,5.77336153057,2.3644217994,2.63136788853,2927.94211866,41.4682012806,1416.8001866,1.87667560322
5.90966303156,4.12400130124,5.49578377077,5.99432251699,4.46432311326,2.76644913076,3.88249686857,2.63312803926,2.89427301358,2.3253193845,1.89466367679,2.79261247535,3.54190990119,3.25205117933,2.65646020603,4.73691188837,5.43796790791,3.09239147209,9.16912285106,2.98125737907,3.54415436709,519.874407364,1.42901475026,5.90897125647,2.70025528752,4.96961999895,2.2093461389,1259.6620496,42.2457389873,3040.21589118,1.07238605898
1.20788638081,4.86366031492,5.03691332317,1.65265674832,4.72277101468,4.46751117486,2.31437058494,4.99555883185,2.47198841196,1.88989450294,2.36096772693,2.44319814049,4.54383992783,3.5301852032,2.61747740509,4.97784505164,4.76809427482,3.99253400454,9.397737752,4.86207785032,4.25946411115,150.13484796,4.11732938816,3.88558074954,3.97216121113,1.10187195779,3.73535054291,507.228119799,35.1840479026,3092.66808133,1.07238605898
1.40259483278,4.7927220987,4.39360457849,3.70188785147,1.57446080958,4.39468504033,1.38009935107,3.56215320894,3.46025939571,3.84165511216,3.84355056276,1.94978968958,1.67955197009,1.81847540407,3.30010855023,3.08879465682,5.04319494922,1.69718060004,8.89648981564,1.51356664749,1.34402745914,163.228596075,4.39785002945,4.95493753629,5.06600058975,3.89257207502,2.51503968782,768.963139075,38.4095321638,8961.14047821,0.0
3.25118407594,4.6976313942,5.79395334231,2.67175184136,4.4325037783,4.41355511797,5.69325837013,4.22707526726,3.72918352009,4.39033345563,4.75629009679,4.03062634371,3.23399112484,1.77808720103,3.62183271761,3.62077058726,4.72892727584,2.05745071461,3.1138905196,3.54974087518,2.28087200979,750.537994362,4.4277052553,2.28942112175,5.58760361424,4.09817677267,2.87278999553,2874.65523294,53.3056421918,4323.61140847,0.0
2.14178120367,1.81677839803,5.66166930786,2.67981951086,3.55750645959,4.39072740514,2.49993415451,4.65673893377,2.47148526114,2.07863458737,2.21803584688,4.70192813052,1.53333238581,4.82145623533,1.006709065,4.36614689414,4.67041285788,1.86969050512,7.42900358706,2.03904243345,4.27790342964,72.9986948055,2.0071760105,1.21004866136,5.5918472828,1.73905010953,2.53315375135,515.515807636,18.6507461497,5944.87354403,3.21715817694
1.98992941276,2.28026993626,1.22955304021,2.24816990154,1.94905514871,2.92143118747,1.69374604489,4.5661961973,3.42061684047,4.84247388034,4.36739431095,4.17391159113,3.01980503469,2.36480159962,2.65229633891,3.43843696108,5.09377904986,1.07272031169,5.58916635349,1.61590422683,4.18806668433,138.323668975,2.48552987089,4.09893251765,3.60958024689,4.91606722131,2.77638387621,426.082951,18.3790833737,2736.91858862,1.07238605898
1.43170700529,3.04741494267,3.551920549,3.70319306776,4.86677072253,3.61408880161,5.31845695876,1.56099750379,3.62540240705,3.08483033593,2.24570546857,4.055306898,3.98123174061,1.61362898385,1.51927172868,5.5702600633,5.055776515,1.43020293329,4.85277891901,3.75936726902,3.57275966103,25.9463327996,1.39176169561,3.69368095275,5.63855094612,2.6242292585,3.7621008943,163.696215519,17.1142345045,2330.02830561,1.60857908847
2.14178120367,1.80231331458,5.66166930786,1.51855333467,3.55750645959,4.39072740514,2.49993415451,4.6501375996,2.47148526114,2.07863458737,2.21831864829,4.70192813052,1.53333238581,4.69872205891,1.006709065,4.36614689414,4.61614491789,1.86962600591,7.39622244068,2.03904243345,4.44159115918,72.9986948055,2.0071760105,1.21004866136,5.5289713619,1.73905010953,2.53315375135,833.299756745,21.4523724149,5508.28956102,3.48525469169
1.40259483278,4.7927220987,4.39360457849,3.70188785147,1.57446080958,4.39468504033,1.38009935107,3.56215320894,3.46025939571,3.84165511216,3.84355056276,1.94978968958,1.67955197009,1.81847540407,3.30010855023,3.08879465682,5.04319494922,1.69718060004,8.89648981564,1.51356664749,1.34402745914,163.228596075,4.39785002945,4.95493753629,5.06600058975,3.89257207502,2.51506106761,914.401058396,41.7328581155,4740.50189006,0.0
1.80756926929,3.23439430782,2.86770017582,5.93582791924,4.1755250808,4.05583184092,4.58604687928,3.3718993183,2.05560393819,1.65130310035,1.17995154827,3.25483553372,2.90026303492,4.22514754539,2.08739896114,5.40239312548,5.90177864145,3.03936662866,9.82153069237,4.47519743889,1.09913136565,364.836970038,3.58212709103,5.27190701134,3.20808273298,1.52057884215,3.70259797188,788.882188043,29.6150111896,3650.83158772,1.60857908847
4.57722188721,3.26830881762,2.05314854276,1.8977352018,1.48357659117,1.86706667926,3.39407028354,4.20900128817,3.76772410228,4.86792466395,3.45892436753,1.06002646866,1.39776553345,4.48350964341,3.80655400989,3.35482207886,3.58609954764,1.90696545853,5.2935529174,1.70839901086,3.52743541988,44.4729531528,4.55700590564,1.10224206412,4.03684017373,4.17298310826,3.08835342336,246.907097558,19.8053003697,569.387349542,1.07238605898
1.43170700529,3.04741494267,3.65103606416,3.70319306776,4.86677072253,3.61408880161,5.31845695876,1.81865239759,3.62540240705,3.08483033593,2.24570546857,4.01998131643,3.85633697484,1.61362898385,1.51927172868,5.5702600633,5.055776515,1.43020293329,4.85277891901,3.75936726902,3.57275966103,25.9463327996,1.38298426043,3.69368095275,5.63855094612,2.6242292585,3.7621008943,163.004727251,17.1630649044,1725.81975573,1.60857908847
2.03313919692,4.86853995598,2.8910424625,5.08896998836,4.60916221143,4.36346632898,2.07768046445,4.26356711768,2.11262792739,4.82797475211,4.96542659339,3.94908134347,4.00871129814,1.27626596474,4.85409285033,5.45476069426,5.70918418515,2.63356032889,3.14601751579,2.391976332,1.42142986752,267.068904579,1.70274923773,5.7534051817,5.99573948009,1.1930221952,2.74362958721,455.024126364,32.3507036549,1931.78713457,1.07238605898
3.4271737247,1.90812170412,1.30271020979,3.12628959178,1.13007019167,4.68791298905,1.74701075811,3.67095493161,2.72777604299,2.35272871851,2.03501323412,1.50600351829,3.51740632283,2.70474102001,4.10389777198,3.93818390919,3.16776113313,1.8815180319,6.83553905623,3.92240410478,4.03017702076,116.788405334,1.60030149268,4.20936670948,5.21556125091,4.25079371467,2.16492206622,364.91610905,16.0196367901,3874.26662082,5.36193029491
2.14178120367,1.80231331458,5.66166930786,2.67066752761,2.75437754964,4.12536959777,2.49993415451,4.6501375996,2.47148526114,2.07863458737,2.21831864829,4.27506124807,1.53333238581,1.79155347731,1.006709065,4.36614689414,4.67041285788,1.86969050512,7.43241522177,2.03904243345,2.92761932348,72.9986948055,2.01874523535,1.21004866136,5.58828624668,1.73905010953,2.53315375135,916.216034553,22.3334811555,24528.1942693,5.09383378016
1.15329975453,4.63561979087,3.37865267196,4.7896590071,2.5198727776,2.70344558988,4.23832122769,3.27363587745,4.08689818322,1.26484220035,4.85244051584,4.03849409114,3.23892643362,1.2926903494,1.14712959126,3.2264555546,5.33225817131,2.27950052067,3.71540099034,2.77805660908,2.90620871613,182.87106295,2.15180072905,2.69583854829,4.98527366124,1.21078958945,4.201503194,916.992706517,41.7787638883,10053.1974932,1.34048257373
3.49029156297,3.25072033573,3.07670856751,1.51261232383,2.79778354042,4.1415846717,5.8931010199,4.18644107958,3.82397702277,2.73165081228,4.10798155387,1.32867647178,3.34085202073,1.89890422184,4.90417551576,4.51363883708,3.46724055712,2.21366591626,6.79876313675,4.77494072202,2.92310646568,605.197889847,1.84981943242,2.65338001812,2.53056773876,4.34540758997,2.40823903011,2221.08980337,37.5280897372,4541.17426943,1.07238605898
4.90448320308,4.50748195595,1.09356842991,4.71095317054,2.19630723323,4.7068298608,2.05874468559,4.44001812891,4.47021845859,4.49933543257,2.6361144991,3.46303882845,3.17940505575,3.60510016062,4.33736018014,5.69043712098,3.42095684273,3.75372489185,5.60476874097,1.60720725924,4.31669090739,218.311700814,1.10704903395,5.25316651371,4.61521750297,4.18417358982,4.43479798608,702.181698822,36.3576390022,1416.2251844,1.87667560322
4.90448320308,4.34225035847,1.09356842991,4.98275808,2.02756781649,4.7068298608,2.05874468559,4.44001812891,4.47021845859,4.49933543257,2.6361144991,3.46303882845,3.17940505575,3.60510016062,4.33736018014,5.69043712098,3.42095684273,3.75372489185,5.60476874097,1.60720725924,4.31669090739,218.311700814,1.10704903395,5.3502827053,4.61521750297,4.18417358982,4.43479798608,490.740375958,32.0032872853,885.892114006,1.87667560322
4.57722188721,3.26830881762,2.05314854276,1.8977352018,1.48357659117,1.86706667926,3.39407028354,4.20900128817,3.76772410228,4.86792466395,3.45892436753,1.06002646866,1.39776553345,4.48350964341,3.80655400989,3.35482207886,3.58609954764,1.90696545853,5.2935529174,1.70839901086,3.52743541988,44.4729531528,4.55700590564,1.10224206412,4.03684017373,4.17298310826,3.08835342336,210.938899257,18.6076076902,1592.79145187,1.07238605898
3.4271737247,1.90812170412,1.30271020979,3.12628959178,1.22553860354,4.68791298905,1.75179510632,3.67095493161,2.72777604299,2.35272871851,2.02795738203,4.56028942384,3.51740632283,2.6620169146,4.10389777198,3.94543808738,3.16776113313,1.8815180319,6.83461432261,3.92240410478,4.26321296804,116.788405334,1.95427803054,4.20936670948,5.19900164742,4.25079371467,2.53865632427,208.574153923,13.6962891242,2615.10903462,3.21715817694
2.44216761268,4.98048224595,5.1498393501,5.99426476919,1.95366977571,2.96231347536,4.41179623525,3.08982606976,3.65263734314,3.06535542562,3.0044989457,3.15984067545,4.98571726272,2.22828573861,1.59586417949,4.66380871258,4.84519214055,3.68351133331,8.29252402061,3.31298113222,2.88658782972,362.124225346,1.64603749873,5.75973843559,3.14376812645,4.33626150033,4.52965834885,1442.65285463,46.2253712047,2861.5150424,1.60857908847
1.40259483278,4.7927220987,4.39360457849,3.70188785147,1.57446080958,4.39468504033,1.38009935107,3.56215320894,3.46025939571,3.84165511216,3.84355056276,1.46864668948,1.67955197009,1.81847540407,3.30010855023,3.08879465682,5.04319494922,1.69718060004,8.89648981564,1.51356664749,1.34402745914,163.228596075,4.39785002945,4.95493753629,5.06600058975,3.89257207502,2.51503968782,793.902261402,39.6511694812,5440.59161124,0.0
4.53443283042,3.89443965023,5.46698820392,3.65069712724,4.72149897462,3.07443067145,5.00061465869,4.66998099222,4.56748119158,4.70727034448,4.18586618905,1.79057350374,2.70924507801,4.89477967191,4.20777648916,4.0268706051,3.51548277002,4.92109660364,3.85130752388,3.10471998876,1.33337120433,366.104639845,3.54105417858,3.08588844931,5.77336153057,2.3644217994,2.63136788853,3007.34679837,41.0500362791,1693.33904138,1.87667560322
1.80756926929,3.23439430782,2.86770017582,5.93582791924,4.1755250808,4.05583184092,4.58604687928,3.31908285255,2.05560393819,1.51092897928,1.17995154827,3.25483553372,2.90026303492,4.22514754539,2.08739896114,5.40239312548,5.90177864145,3.03936662866,9.82153069237,4.47519743889,1.09913136565,364.836970038,3.58212709103,5.27190701134,3.20808273298,1.52057884215,3.70259797188,1175.70689915,33.4532483575,5412.53944032,1.60857908847
1.20788638081,4.86366031492,5.03691332317,1.65265674832,4.72277101468,4.46751117486,2.31437058494,4.99555883185,2.47198841196,1.88989450294,2.36096772693,2.44319814049,4.54383992783,3.5301852032,2.61747740509,4.97784505164,4.76809427482,3.99253400454,9.397737752,4.86207785032,4.25946411115,150.13484796,4.11732938816,3.88558074954,3.97216121113,1.10187195779,3.73535054291,642.64190985,35.8918607287,1789.21034998,1.07238605898
5.83308300954,2.36012413933,3.24846467377,4.24926363637,4.56243741121,2.21960090331,5.04818533463,3.78330089508,2.67029462453,4.09207090528,2.29184302941,2.08122828843,4.31298725682,1.99462608795,2.46401947839,5.77049909036,3.94471634544,3.52557405578,7.94215212535,4.39596120374,2.54449981042,256.877500014,3.64731086066,2.36096295132,4.41639104053,1.5214930818,2.35756026846,1495.53022193,28.0708231502,3387.90608087,2.41286863271
4.94881653703,4.94811359834,5.24044532312,4.07874194819,4.15665511016,4.42203360756,2.54589654383,4.6523075663,2.49851332298,4.20959812944,1.25731254613,3.40220217837,4.0156498789,4.79100672147,3.06668471251,4.36874556474,5.82045268611,2.57954077135,9.02815395635,3.89941624882,3.61447262187,528.688826377,1.6375502896,4.04450282322,5.53984216622,1.76970776507,2.16100085326,1042.5793594,42.7531477384,5725.79431624,0.268096514745
4.94881653703,4.94811359834,5.24044532312,4.07874194819,4.15665511016,4.42203360756,2.54589654383,4.53743191307,2.49851332298,4.20959812944,1.25731254613,3.37268220313,4.0156498789,2.65689048757,3.06668471251,3.09876117391,5.82045268611,2.57954077135,9.02815395635,3.89941624882,3.65259402016,528.688826377,1.6375502896,4.04450282322,2.40138937147,1.76970776507,2.16100085326,1014.35839028,43.3690438808,5043.63104579,0.268096514745
1.40452012834,1.42426729044,5.80285545991,2.07801329003,4.71766364344,3.06554352735,2.85097094167,4.86151012806,2.719017285,3.12681869372,1.13193917076,4.48665591889,1.06775549924,4.80420121481,3.53643039334,3.95350344205,4.00697637521,3.48103599842,8.54297415616,2.06779293623,4.46466486925,214.739876824,2.53209482237,1.72658740447,2.54153011377,3.25687185112,2.63673394136,1068.62579295,21.8165823786,5948.91233631,2.68096514745
3.39979347264,3.23439430782,2.86770017582,5.93582791924,4.1755250808,4.05583184092,4.58604687928,3.31908285255,2.05560393819,1.51092897928,1.17995154827,3.25483553372,2.90026303492,4.22514754539,2.08739896114,5.40239312548,5.90177864145,3.03936662866,9.82153069237,4.51353759777,1.05640073002,364.836970038,3.58212709103,5.27190701134,3.20808273298,1.52057884215,3.70259797188,673.961228205,27.6888005969,4981.32897466,1.60857908847
1.20788638081,4.86366031492,5.03691332317,1.65265674832,4.72277101468,4.46751117486,2.31437058494,4.99555883185,2.47198841196,1.88989450294,2.36096772693,2.44319814049,4.54383992783,3.5301852032,2.61747740509,4.97784505164,4.76809427482,3.99253400454,9.397737752,4.86207785032,4.25946411115,150.13484796,4.11732938816,3.97866181244,3.97216121113,1.10187195779,3.73535054291,479.678022501,34.3367904843,1460.81560168,1.07238605898
3.49029156297,3.25072033573,3.07670856751,1.51261232383,2.79778354042,4.40694247906,5.8931010199,4.18644107958,3.82397702277,2.73165081228,4.10798155387,1.48628663187,3.34085202073,4.89538693631,4.90417551576,4.51363883708,3.46724055712,2.21366591626,6.79876313675,4.77494072202,4.2676095616,605.197889847,1.83825020757,2.65338001812,2.53056773876,4.34540758997,2.40823903011,1012.66168917,29.7182976854,2993.96122986,0.536193029491
4.97848084909,2.71881702141,1.5907189087,1.84666035899,1.61105519232,4.34033674718,3.18049497979,2.54391796002,2.82445969289,1.37825317567,1.47730693245,1.44462692281,2.08606274192,4.56354583258,2.18613253639,5.26619834229,3.78817031834,2.84406727514,5.0447194942,1.0651432236,4.80917138617,11.023714778,3.80786127989,1.68411235463,3.75418542294,4.73775177442,3.24376358326,59.704060748,11.023758966,321.172310589,4.55764075067
4.90448320308,4.34225035847,1.09356842991,4.98275808,2.02756781649,4.7068298608,2.0051740091,4.44001812891,4.47021845859,4.49933543257,2.68932608503,3.46303882845,3.17940505575,3.60510016062,4.33736018014,5.69043712098,3.42095684273,3.75372489185,5.60476874097,1.60720725924,4.31669090739,218.311700814,1.10704903395,5.3502827053,4.61521750297,4.18417358982,4.43479798608,486.272406978,32.4909276214,788.31021422,1.87667560322
5.53763364158,1.25444009446,1.76225386711,5.88145257202,1.266928234,4.3317447625,4.47286014872,4.85463615862,3.8407646095,4.43361404723,2.52786569659,3.70759590236,2.03008109981,4.07010982801,4.19914990777,5.99175039931,5.53364265115,2.54198406754,3.72587857776,4.96749941748,4.50597777191,594.863928273,2.10975606202,4.0101988408,2.65067204075,2.07409935951,2.27486429716,1142.30233085,22.774142462,1362.81818778,3.48525469169
2.14178120367,1.80231331458,5.66166930786,2.67066752761,3.55750645959,4.39072740514,2.49993415451,4.6501375996,2.47313443772,2.07863458737,2.21831864829,2.44801863099,1.53333238581,4.82145623533,1.006709065,4.36614689414,4.67041285788,1.86969050512,3.92937201426,2.03904243345,4.25960039777,72.9986948055,2.0071760105,1.21004866136,5.58828624668,1.73905010953,2.53315375135,656.699647517,20.0175386939,11360.4952072,4.82573726542
1.92053715246,4.92259000042,1.87110805634,1.69983525905,2.96323464651,3.49916962567,2.02963138717,2.06786397554,4.46440213359,2.6275437161,4.08450517415,1.92194115156,2.96477457627,4.80947192382,2.19307119037,4.94704204149,4.24459849746,2.44583733338,9.99501740012,4.64276036537,2.82560513397,354.428124245,4.90675197132,3.45398461344,2.4214233104,3.22732945664,2.512426767,402.234193963,31.6827166816,3466.00840391,0.536193029491
2.14178120367,1.80231331458,5.60223099581,2.67066752761,1.49901142137,4.39072740514,2.49993415451,4.64184783966,2.47148526114,2.07863458737,2.22643057189,4.70192813052,1.53333238581,4.82021501134,1.006709065,3.50824595212,3.58941077735,1.86969050512,5.26976215035,2.03904243345,3.4948034248,74.6649244923,2.0071760105,1.21004866136,5.57093177241,1.73905010953,2.53315375135,596.619052475,20.2200633709,7597.88634667,3.75335120643
3.53461906717,2.51984063401,2.05653139643,1.87244749918,4.48008033658,4.97313093228,3.12779387718,3.70718342474,4.47458125927,2.93782034772,2.1828845063,3.01911379796,1.66899885657,4.74911936709,4.04300314986,3.6658476853,4.93107395431,2.75412279452,6.45232771316,1.09855909669,2.19314125182,206.219340103,4.46515959472,3.97099417937,4.51143499237,3.02393463529,3.38831828756,940.230207056,25.15931209,4205.80771796,0.536193029491
3.53461906717,2.51984063401,2.05653139643,1.86329551615,4.48008033658,4.97313093228,3.12779387718,3.70057897877,4.47458125927,2.93782034772,2.18316730771,3.01911379796,1.66899885657,4.74911936709,4.04300314986,3.6658476853,4.93107395431,2.75412279452,6.45573934788,1.09855909669,2.17482893743,206.219340103,4.46515959472,3.97099417937,4.50787161454,3.02393463529,3.38831828756,873.161710883,24.184277331,3705.08672407,0.536193029491
1.43170700529,3.04741494267,3.65103606416,3.70319306776,4.86677072253,3.61408880161,5.31845695876,1.81865239759,3.62540240705,3.08483033593,2.24570546857,4.01998131643,3.85633697484,1.61362898385,1.51927172868,5.5702600633,5.055776515,1.43020293329,4.85277891901,3.75936726902,3.57275966103,25.9463327996,1.38298426043,3.69368095275,5.63855094612,2.6242292585,3.7621008943,163.545305829,17.0693612729,4112.2324652,1.60857908847
5.44505517877,2.25469639585,3.7281876358,5.92881572698,2.16643745935,1.30726433239,3.23900389492,4.5261148634,4.792246147,4.7556149904,4.1475777393,3.70489778826,4.10882716601,1.2362413447,3.70891200737,5.27933337575,3.87492249622,4.7956969348,3.50229844591,2.5456193968,2.17458607975,625.405165289,4.87622671016,2.37558886783,3.88882916964,3.02501768081,3.98557457014,5826.82478441,40.0544058663,4053.23410252,1.60857908847
3.4271737247,1.90812170412,1.30271020979,3.12628959178,1.22553860354,4.68791298905,1.74701075811,3.67095493161,2.72777604299,2.35272871851,2.03501323412,1.50600351829,3.51740632283,2.70474102001,4.10389777198,3.93818390919,3.16776113313,1.8815180319,6.83553905623,3.92240410478,4.03017702076,116.788405334,1.60030149268,4.20936670948,5.21556125091,4.25079371467,2.22810937828,334.013838861,15.6728664095,2332.2549599,5.36193029491
5.83308300954,2.36012413933,3.24846467377,4.24926363637,4.56243741121,2.21960090331,5.04818533463,3.78330089508,2.67029462453,4.09207090528,2.29184302941,2.08122828843,4.31298725682,1.99462608795,2.46401947839,5.77049909036,3.6694690719,3.52557405578,7.94215212535,4.39596120374,2.54449981042,256.877500014,3.64731086066,2.36096295132,4.41639104053,1.5214930818,2.35756026846,1281.57334133,25.7833496196,1963.14767353,2.41286863271
4.49817511567,4.768172457,4.68686772788,3.92856469476,2.41717303099,3.52334821869,2.78125982867,2.62995514999,4.27345723423,1.66598464009,1.94597010273,4.83911397446,2.22124673463,4.77000892081,1.6759532756,3.4055576673,5.50541001131,4.47170230257,6.2671675044,1.94848681842,4.9105666506,57.9233598177,2.7320298431,2.85062970344,4.04030940845,1.76130689886,3.4686817527,376.158665998,33.0448066576,1815.32324719,1.60857908847
5.85761370939,4.89276710134,4.13851969909,1.53853740059,3.43534389212,3.41552337226,3.80510468397,4.60030218855,2.01649948155,4.89288188503,1.83323097861,3.36004923394,1.04012842033,4.28952873683,3.71120239446,5.69509183655,3.16233778199,4.54970411612,9.65170767936,4.49792132505,2.38163221035,996.66535086,4.99366100419,4.93879655042,5.83572039402,3.11303736287,4.03728604049,1990.5752425,51.6795277069,3132.2037601,0.0
5.03695422292,4.90314115881,3.20255381632,3.02063384713,4.45210673056,1.2757393909,1.60536467678,2.66603935504,4.28924813618,3.47392907007,2.21980702836,4.70227070827,3.78534919223,4.81511430773,2.45285890586,5.60686854574,5.55691106042,4.59576327094,9.45343355659,4.23280871092,4.78336573358,38.9861188722,2.35628305699,3.15582406175,5.65561471248,1.18861716158,4.2464334612,240.12272655,27.0574153164,401.242296121,1.60857908847
3.39979347264,3.23439430782,2.86770017582,5.93582791924,4.1755250808,4.05583184092,4.58604687928,3.31908285255,2.05560393819,1.51092897928,1.17995154827,3.25483553372,2.90026303492,4.22514754539,2.08739896114,5.40239312548,5.90177864145,3.03936662866,9.82153069237,4.47519743889,1.09913136565,364.836970038,3.58212709103,5.27190701134,3.20808273298,1.52057884215,3.70259797188,673.567457535,27.9621535425,4511.0702802,1.60857908847
1.20788638081,4.86366031492,5.03691332317,1.65265674832,4.72277101468,2.07138047463,2.31437058494,4.99555883185,2.27262019919,1.88989450294,2.36096772693,2.44319814049,4.54383992783,3.5301852032,2.61747740509,4.97784505164,4.76809427482,3.99253400454,9.397737752,4.86207785032,4.25947622577,150.13484796,4.11732938816,3.88558074954,3.97216121113,1.10187195779,3.73535054291,646.976734435,37.0754574305,2650.70837647,1.07238605898
4.49817511567,4.768172457,4.68686772788,3.92856469476,2.41717303099,3.52334821869,2.78125982867,2.62995514999,4.27345723423,1.66598464009,1.94597010273,4.83911397446,2.22124673463,4.77000892081,1.6759532756,3.4055576673,5.50541001131,4.47170230257,6.2671675044,1.94848681842,4.9105666506,57.9233598177,2.7320298431,2.85062970344,3.98180187331,1.76130689886,3.4686817527,351.960650765,33.246430315,1203.46379083,1.60857908847
1.43170700529,3.04741494267,3.65103606416,3.70319306776,4.86677072253,3.61408880161,5.31845695876,1.81865239759,3.62540240705,3.08483033593,2.24570546857,4.01998131643,3.85633697484,1.61362898385,1.51927172868,5.5702600633,5.055776515,1.43020293329,4.85277891901,3.75936726902,3.57275966103,25.9463327996,1.38298426043,3.69368095275,5.63855094612,2.6242292585,3.7621008943,234.427488411,19.2020287778,3598.5071289,1.60857908847
2.14178120367,1.80231331458,5.58975403891,2.67066752761,1.49901142137,4.11043705148,2.49993415451,3.91362593411,2.47148526114,2.07863458737,1.92440015273,4.72481685301,1.53333238581,4.82021501134,1.006709065,4.32475807292,3.58941077735,1.86969050512,5.26976215035,2.03904243345,3.4948034248,74.6649244923,2.0071760105,1.21004866136,5.58828624668,1.73905010953,2.53315375135,594.56896004,20.0111639914,13710.3116758,4.55764075067
4.53443283042,3.89443965023,3.77036437447,3.65069712724,4.68196615759,2.92733437188,5.00061465869,4.66998099222,4.56748119158,4.70727034448,4.18586618905,1.75435465367,2.69794687605,4.89477967191,4.20777648916,4.0268706051,3.51548277002,4.92780812513,3.85130752388,3.10471998876,1.50445255755,366.104639845,3.54105417858,3.08588844931,5.77336153057,2.18562303271,2.63136788853,1784.39415907,35.4879849165,1671.09264316,1.87667560322
4.97848084909,2.71881702141,1.58753289501,1.84666035899,1.61105519232,4.34033674718,3.18049497979,2.54391796002,2.83820987581,1.37825317567,1.47730693245,1.44462692281,2.08606274192,4.56354583258,2.18613253639,5.26619834229,3.78817031834,2.84406727514,5.0447194942,1.0651432236,4.89240827537,11.023714778,3.80786127989,1.68411235463,3.90071789751,4.73775177442,3.24376358326,61.485952416,11.0955909685,441.414554741,4.55764075067
4.90448320308,4.34225035847,1.09356842991,4.71095317054,2.02756781649,4.7068298608,2.05874468559,4.44001812891,4.47021845859,4.49933543257,2.6361144991,3.46303882845,3.17940505575,3.60510016062,4.33736018014,5.69043712098,3.42095684273,3.75372489185,5.60476874097,1.60720725924,4.31669090739,218.311700814,1.10704903395,5.25316651371,4.61521750297,4.18417358982,4.43479798608,598.461383255,34.1942001096,1559.03235549,1.87667560322
1.43170700529,3.04741494267,3.551920549,3.70319306776,4.86677072253,3.61408880161,5.31845695876,1.56099750379,3.62540240705,3.08483033593,2.24570546857,4.0608779441,3.98123174061,1.61362898385,1.51927172868,5.5702600633,5.055776515,1.43020293329,4.85277891901,3.75936726902,3.57275966103,25.9463327996,1.39176169561,3.69368095275,5.63855094612,2.6242292585,3.7621008943,166.697171997,17.2794162081,1735.91415927,1.60857908847
3.68906128503,4.96428193369,2.44176422701,4.05340180434,1.97851146311,4.82925017388,5.6597762503,3.57819857149,3.11007410083,4.04556432496,4.59600055417,4.70105035449,3.41928877751,1.56135800884,3.53699426888,4.98188899091,3.46784689832,2.7475344129,7.30530425866,2.45497038626,3.99970631119,187.668013112,1.54296379568,4.10925990859,3.96673032985,4.91644771309,4.0818784381,394.677397105,31.2071793507,590.077898742,0.268096514745
2.14178120367,1.80231331458,5.58975403891,2.67066752761,1.49901142137,4.39072740514,2.49993415451,4.64184783966,2.47148526114,2.07863458737,2.21831864829,4.70192813052,1.53333238581,4.82021501134,1.006709065,4.32475807292,3.58941077735,1.86969050512,5.26976215035,2.03904243345,3.4948034248,74.6649244923,2.0071760105,1.21004866136,5.58828624668,1.73905010953,2.53315375135,475.023837781,18.2382253405,10689.5484938,3.75335120643
2.14178120367,1.80231331458,4.69506357041,2.67066752761,1.49901142137,4.36732910764,2.49993415451,4.64184783966,2.47148526114,2.08921403613,2.21831864829,4.70192813052,1.53333238581,4.82021501134,1.006709065,4.32475807292,3.58941077735,1.86969050512,5.26976215035,2.03904243345,3.4949849331,73.2719804009,2.0071760105,1.21004866136,5.58877701741,1.73905010953,2.53315375135,434.936644068,18.0522500746,7769.93757921,3.75335120643
